root_id,hemisphere,type,column_id,x,y,p,q
720575940622180784,left,L3,407,-0.5555555555555556,-0.35593220338983056,0,-10
720575940622182832,left,L3,632,0.3333333333333335,-0.6949152542372881,-13,-7
720575940622188726,left,L3,332,0.4444444444444444,-0.8983050847457628,-17,-9
720575940622191798,left,L1,674,-0.4444444444444444,-0.4915254237288136,-3,-11
720575940622193652,left,L2,449,0.666666666666667,-0.5593220338983051,-14,-2
720575940622195382,left,L3,251,-0.11111111111111105,-0.4915254237288136,-6,-8
720575940622200308,left,L3,529,0.22222222222222232,-0.0847457627118644,-3,1
720575940622232090,left,L3,402,0.3333333333333335,0.8644067796610169,10,16
720575940622249385,left,L3,195,-0.2777777777777778,-0.05084745762711862,2,-3
720575940622255137,left,L3,477,-0.33333333333333337,0.05084745762711873,4,-2
720575940622257985,left,L3,494,0.05555555555555558,0.9661016949152543,14,15
720575940622258812,left,L2,759,0.7777777777777779,0.4576271186440677,0,14
720575940622331574,left,L3,772,0.11111111111111116,0.38983050847457634,5,7
720575940622331909,left,L3,218,0.22222222222222232,0.3220338983050848,3,7
720575940622368639,left,L2,467,-0.22222222222222232,-0.6949152542372881,-8,-12
720575940622369396,left,L3,2,-0.888888888888889,0.05084745762711873,9,-7
720575940622378620,left,L2,505,0.666666666666667,-0.7627118644067796,-17,-5
720575940622391834,left,L1,675,-0.7222222222222222,0.6271186440677967,16,3
720575940622395062,left,L2,664,0.16666666666666674,-0.9322033898305084,-15,-12
720575940622396028,left,L2,208,0.6111111111111112,-0.728813559322034,-16,-5
720575940622397790,left,L3,352,-0.22222222222222232,0.9322033898305084,16,12
720575940622399564,left,L2,605,0.38888888888888906,0.4915254237288136,4,11
720575940622403766,left,L2,249,0.22222222222222232,-0.423728813559322,-8,-4
720575940622444020,left,L3,138,0.05555555555555558,0.8983050847457628,13,14
720575940622455420,left,L2,529,0.22222222222222232,-0.0847457627118644,-3,1
720575940622455796,left,L2,550,-0.16666666666666674,0.0847457627118644,3,0
720575940622458657,left,L1,42,-0.11111111111111105,0.4576271186440677,8,6
720575940622467452,left,L3,270,0.11111111111111116,-0.288135593220339,-5,-3
720575940622471540,left,L3,676,-0.2777777777777778,-0.728813559322034,-8,-13
720575940622476660,left,L3,480,0.38888888888888906,-0.6610169491525424,-13,-6
720575940622486388,left,L3,647,-0.38888888888888895,-0.2542372881355932,0,-7
720575940622499148,left,L2,272,0.3333333333333335,-0.0847457627118644,-4,2
720575940622509594,left,L1,767,0.11111111111111116,0.9322033898305084,13,15
720575940622536662,left,L3,398,-0.33333333333333337,0.728813559322034,14,8
720575940622562081,left,L2,559,-0.6666666666666667,0.728813559322034,17,5
720575940622610676,left,L2,319,-0.16666666666666674,0.15254237288135597,4,1
720575940622618537,left,L2,752,-0.16666666666666674,0.22033898305084754,5,2
720575940622633430,left,L2,720,-0.5,0.6949152542372881,15,6
720575940622638324,left,L2,215,0.7222222222222221,0.22033898305084754,-3,10
720575940622647766,left,L3,458,0.5555555555555554,-0.016949152542372836,-5,5
720575940622665200,left,L1,397,-0.2777777777777778,-0.6610169491525424,-7,-12
720575940622667525,left,L1,638,-0.05555555555555558,0.22033898305084754,4,3
720575940622693289,left,L1,686,0.5555555555555554,-0.7627118644067796,-16,-6
720575940622704133,left,L3,141,0.6111111111111112,-0.7966101694915254,-17,-6
720575940622708485,left,L3,753,-0.33333333333333337,0.7966101694915255,15,9
720575940622726664,left,L3,358,-0.2777777777777778,0.5593220338983051,11,6
720575940622733183,left,L2,589,-0.05555555555555558,-0.18644067796610164,-2,-3
720575940622746608,left,L2,83,0.2777777777777777,-0.728813559322034,-13,-8
720575940622767053,left,L3,5,-0.11111111111111105,0.5254237288135593,9,7
720575940622789158,left,L3,521,0.7222222222222221,-0.3220338983050848,-11,2
720575940622795990,left,L1,19,-0.7222222222222222,0.5593220338983051,15,2
720575940622808581,left,L2,258,-0.38888888888888895,-0.5932203389830508,-5,-12
720575940622815965,left,L2,43,-0.5555555555555556,0.5932203389830508,14,4
720575940622829132,left,L3,586,0.22222222222222232,0.5932203389830508,7,11
720575940622835926,left,L3,77,0.2777777777777777,-0.18644067796610164,-5,0
720575940622858205,left,L2,369,0.6111111111111112,-0.18644067796610164,-8,3
720575940622861317,left,L1,357,0.5,0.5593220338983051,4,13
720575940622896389,left,L1,698,0.7222222222222221,-0.2542372881355932,-10,3
720575940622898181,left,L3,74,-0.05555555555555558,-0.3220338983050848,-4,-5
720575940622929697,left,L2,289,-0.05555555555555558,0.35593220338983045,6,5
720575940622933236,left,L1,27,0.05555555555555558,-0.864406779661017,-13,-12
720575940622953229,left,L1,172,0.11111111111111116,0.728813559322034,10,12
720575940622979845,left,L2,565,0.0,-0.8983050847457628,-13,-13
720575940622983804,left,L2,197,0.0,-0.6949152542372881,-10,-10
720575940622987536,left,L3,737,0.05555555555555558,0.6271186440677967,9,10
720575940622994970,left,L1,256,0.5555555555555554,-0.6949152542372881,-15,-5
720575940622996762,left,L1,634,-0.2777777777777778,-0.5254237288135593,-5,-10
720575940622999578,left,L1,564,0.38888888888888906,-0.7966101694915254,-15,-8
720575940623009818,left,L1,376,-0.7777777777777778,-0.35593220338983056,2,-12
720575940623017054,left,L2,103,0.8333333333333333,0.2881355932203389,-3,12
720575940623017181,left,L1,97,-0.5555555555555556,0.05084745762711873,6,-4
720575940623017498,left,L1,514,-0.4444444444444444,-0.35593220338983056,-1,-9
720575940623018778,left,L1,142,-0.22222222222222232,-0.6271186440677966,-7,-11
720575940623042849,left,L1,342,0.2777777777777777,-0.5254237288135593,-10,-5
720575940623050078,left,L1,745,0.05555555555555558,0.423728813559322,6,7
720575940623052894,left,L1,704,-0.7777777777777778,0.2542372881355932,11,-3
720575940623060769,left,L1,691,0.7222222222222221,-0.728813559322034,-17,-4
720575940623061281,left,L1,480,0.38888888888888906,-0.6610169491525424,-13,-6
720575940623062049,left,L1,259,-0.7222222222222222,-0.18644067796610164,4,-9
720575940623063576,left,L2,41,-0.33333333333333337,0.9322033898305084,17,11
720575940623064865,left,L1,595,0.7777777777777779,-0.423728813559322,-13,1
720575940623065121,left,L1,146,0.11111111111111116,-0.22033898305084743,-4,-2
720575940623067169,left,L1,225,0.22222222222222232,-0.8983050847457628,-15,-11
720575940623082078,left,L2,702,-0.5,0.7627118644067796,16,7
720575940623097046,left,L1,150,-0.8333333333333333,0.15254237288135597,10,-5
720575940623099772,left,L2,462,-0.11111111111111105,0.5932203389830508,10,8
720575940623112397,left,L1,275,-0.8333333333333333,-0.05084745762711862,7,-8
720575940623116765,left,L1,727,0.7777777777777779,0.18644067796610164,-4,10
720575940623127757,left,L1,82,-0.7222222222222222,0.22033898305084754,10,-3
720575940623142499,left,L2,534,0.3333333333333335,0.05084745762711873,-2,4
720575940623166413,left,L2,218,0.22222222222222232,0.3220338983050848,3,7
720575940623189025,left,L2,690,-0.7222222222222222,-0.11864406779661019,5,-8
720575940623197278,left,L2,580,-0.16666666666666674,-0.7966101694915254,-10,-13
720575940623222697,left,L2,362,0.22222222222222232,-0.6949152542372881,-12,-8
720575940623223209,left,L3,515,-0.8333333333333333,-0.2542372881355932,4,-11
720575940623223721,left,L2,385,-0.33333333333333337,-0.6271186440677966,-6,-12
720575940623281613,left,L2,469,-0.7222222222222222,0.423728813559322,13,0
720575940623309517,left,L1,591,0.38888888888888906,-0.11864406779661019,-5,2
720575940623312845,left,L2,697,0.11111111111111116,-0.7627118644067796,-12,-10
720575940623314300,left,L3,578,0.5,-0.38983050847457623,-10,-1
720575940623319164,left,L2,433,0.0,-0.288135593220339,-4,-4
720575940623332732,left,L2,609,-0.22222222222222232,-0.016949152542372836,2,-2
720575940623340668,left,L2,361,0.05555555555555558,-0.2542372881355932,-4,-3
720575940623344204,left,L1,204,0.5555555555555554,-0.0847457627118644,-6,4
720575940623345020,left,L2,312,0.5,-0.2542372881355932,-8,1
720575940623351944,left,L2,134,-0.5555555555555556,-0.6271186440677966,-4,-14
720575940623354406,left,L3,451,0.4444444444444444,0.6610169491525424,6,14
720575940623359820,left,L2,448,0.0,1.0,15,15
720575940623364573,left,L2,290,0.5555555555555554,-0.8305084745762712,-17,-7
720575940623366220,left,L1,167,0.05555555555555558,-0.5932203389830508,-9,-8
720575940623390028,left,L2,643,0.666666666666667,0.4576271186440677,1,13
720575940623397002,left,L1,541,-0.4444444444444444,0.4576271186440677,11,3
720575940623397929,left,L2,395,0.0,-0.7627118644067796,-11,-11
720575940623401983,left,L2,318,0.5,-0.6610169491525424,-14,-5
720575940623423270,left,L3,97,-0.5555555555555556,0.05084745762711873,6,-4
720575940623425267,left,L2,265,-0.6111111111111112,-0.05084745762711862,5,-6
720575940623452159,left,L2,202,-0.05555555555555558,0.8983050847457628,14,13
720575940623484118,left,L3,333,0.05555555555555558,-0.728813559322034,-11,-10
720575940623501350,left,L2,526,0.0,-0.35593220338983056,-5,-5
720575940623504086,left,L3,729,-0.2777777777777778,0.9661016949152543,17,12
720575940623504764,left,L2,650,-0.2777777777777778,-0.864406779661017,-10,-15
720575940623508438,left,L3,579,-0.33333333333333337,-0.35593220338983056,-2,-8
720575940623530973,left,L3,701,0.0,-0.15254237288135597,-2,-2
720575940623558035,left,L2,353,0.22222222222222232,0.7966101694915255,10,14
720575940623559523,left,L1,48,-0.4444444444444444,-0.7627118644067796,-7,-15
720575940623607443,left,L3,123,-0.888888888888889,0.3220338983050848,13,-3
720575940623622694,left,L2,287,-0.5,0.423728813559322,11,2
720575940623638419,left,L1,203,0.38888888888888906,-0.05084745762711862,-4,3
720575940623639434,left,L2,222,-0.33333333333333337,0.8644067796610169,16,10
720575940623657693,left,L3,264,-0.11111111111111105,-0.22033898305084743,-2,-4
720575940623661277,left,L2,514,-0.4444444444444444,-0.35593220338983056,-1,-9
720575940623664422,left,L2,734,0.22222222222222232,-0.016949152542372836,-2,2
720575940623675647,left,L2,123,-0.888888888888889,0.3220338983050848,13,-3
720575940623681160,left,L3,770,0.5555555555555554,0.11864406779661008,-3,7
720575940623681321,left,L2,314,-0.9444444444444445,0.15254237288135597,11,-6
720575940623682047,left,L3,259,-0.7222222222222222,-0.18644067796610164,4,-9
720575940623693764,left,L2,343,-0.2777777777777778,0.8983050847457628,16,11
720575940623698410,left,L1,53,0.5555555555555554,0.4576271186440677,2,12
720575940623734541,left,L3,192,0.7777777777777779,0.3220338983050848,-2,12
720575940623762189,left,L1,292,-0.4444444444444444,0.5932203389830508,13,5
720575940623824227,left,L1,34,0.666666666666667,0.5932203389830508,3,15
720575940623826579,left,L2,121,-0.888888888888889,0.11864406779661008,10,-6
720575940623833357,left,L1,246,-0.38888888888888895,0.4915254237288136,11,4
720575940623833869,left,L2,253,0.5555555555555554,0.5254237288135593,3,13
720575940623847373,left,L1,770,0.5555555555555554,0.11864406779661008,-3,7
720575940623849997,left,L1,549,0.05555555555555558,-0.3220338983050848,-5,-4
720575940623850595,left,L1,580,-0.16666666666666674,-0.7966101694915254,-10,-13
720575940623855401,left,L2,601,0.11111111111111116,0.5254237288135593,7,9
720575940623862791,left,L1,250,-0.05555555555555558,0.016949152542372836,1,0
720575940623880984,left,L2,292,-0.4444444444444444,0.5932203389830508,13,5
720575940623882692,left,L2,325,0.6111111111111112,0.016949152542372836,-5,6
720575940623937318,left,L2,780,-0.16666666666666674,-0.9322033898305084,-12,-15
720575940623961738,left,L3,695,-0.6666666666666667,0.3220338983050848,11,-1
720575940623962111,left,L3,81,0.666666666666667,-0.0847457627118644,-7,5
720575940623973158,left,L2,695,-0.6666666666666667,0.3220338983050848,11,-1
720575940623991757,left,L2,733,-0.5,-0.5932203389830508,-4,-13
720575940624013239,left,L1,581,0.38888888888888906,0.2881355932203389,1,8
720575940624014872,left,L1,415,0.666666666666667,0.38983050847457634,0,12
720575940624018871,left,L3,575,0.7222222222222221,0.2881355932203389,-2,11
720575940624027672,left,L1,44,0.5555555555555554,-0.35593220338983056,-10,0
720575940624043445,left,L1,762,0.0,0.4576271186440677,7,7
720575940624060696,left,L1,417,-0.6666666666666667,-0.35593220338983056,1,-11
720575940624060952,left,L1,685,-0.5,-0.3220338983050848,0,-9
720575940624061720,left,L1,778,0.8333333333333333,-0.5254237288135593,-15,0
720575940624061843,left,L2,244,-0.4444444444444444,-0.423728813559322,-2,-10
720575940624062232,left,L1,593,0.3333333333333335,-0.4915254237288136,-10,-4
720575940624062413,left,L3,361,0.05555555555555558,-0.2542372881355932,-4,-3
720575940624076168,left,L1,409,0.05555555555555558,-0.11864406779661019,-2,-1
720575940624093645,left,L1,346,-0.7222222222222222,-0.3220338983050848,2,-11
720575940624101267,left,L2,658,0.11111111111111116,0.6610169491525424,9,11
720575940624116991,left,L1,255,-0.6111111111111112,-0.4576271186440678,-1,-12
720575940624168885,left,L1,614,-0.22222222222222232,-0.288135593220339,-2,-6
720575940624175029,left,L2,70,-0.38888888888888895,0.6949152542372881,14,7
720575940624202899,left,L3,383,-0.6111111111111112,0.35593220338983045,11,0
720575940624212221,left,L2,339,0.7222222222222221,0.35593220338983045,-1,12
720575940624217235,left,L3,29,-0.05555555555555558,-0.11864406779661019,-1,-2
720575940624219597,left,L1,2,-0.888888888888889,0.05084745762711873,9,-7
720575940624235305,left,L2,124,0.16666666666666674,-0.2542372881355932,-5,-2
720575940624246013,left,L3,541,-0.4444444444444444,0.4576271186440677,11,3
720575940624252167,left,L2,584,0.5,0.7627118644067796,7,16
720575940624280319,left,L2,612,-0.33333333333333337,-0.8983050847457628,-10,-16
720575940624282623,left,L3,256,0.5555555555555554,-0.6949152542372881,-15,-5
