root_id,hemisphere,type,column_id,x,y,p,q
720575940612771697,right,L3,188,0.5,0.5593220338983051,13,4
720575940612777434,right,L1,92,-0.05555555555555558,0.2881355932203389,4,5
720575940612819370,right,L1,618,0.11111111111111116,0.7966101694915255,13,11
720575940612822421,right,L2,399,0.4444444444444444,-0.8305084745762712,-8,-16
720575940612867045,right,L1,326,-0.22222222222222232,0.5254237288135593,6,10
720575940612871338,right,L3,484,-0.38888888888888895,-0.3220338983050848,-8,-1
720575940612875121,right,L3,518,0.4444444444444444,0.728813559322034,15,7
720575940612877937,right,L1,360,0.5,0.6271186440677967,14,5
720575940612898417,right,L3,727,-0.7777777777777778,0.18644067796610164,-4,10
720575940612909226,right,L2,605,-0.38888888888888895,0.4915254237288136,4,11
720575940612930582,right,L2,359,-0.2777777777777778,0.7627118644067796,9,14
720575940612955098,right,L1,778,-0.5,0.8305084745762712,8,17
720575940612959146,right,L2,643,-0.6666666666666667,0.4576271186440677,1,13
720575940612966422,right,L2,101,0.7777777777777779,0.18644067796610164,10,-4
720575940612970262,right,L2,358,0.2777777777777777,0.5593220338983051,11,6
720575940612977834,right,L2,466,-0.11111111111111105,0.4576271186440677,6,8
720575940612998258,right,L2,764,0.8888888888888888,-0.22033898305084743,5,-11
720575940613032598,right,L3,205,-0.5555555555555556,-0.22033898305084743,-8,2
720575940613032854,right,L3,211,0.7222222222222221,-0.05084745762711862,6,-7
720575940613039530,right,L2,552,-0.5,-0.05084745762711862,-5,4
720575940613070771,right,L2,670,-0.6111111111111112,0.15254237288135597,-3,8
720575940613087766,right,L3,543,0.11111111111111116,-0.15254237288135597,-1,-3
720575940613154739,right,L3,704,0.7777777777777779,0.2542372881355932,11,-3
720575940613183923,right,L2,164,0.11111111111111116,-0.0847457627118644,0,-2
720575940613189994,right,L3,235,-0.5,0.35593220338983045,1,10
720575940613200307,right,L1,725,0.3333333333333335,-0.8305084745762712,-9,-15
720575940613209002,right,L2,382,-0.33333333333333337,-0.22033898305084743,-6,0
720575940613232370,right,L2,592,-0.33333333333333337,-0.9661016949152542,-17,-11
720575940613253874,right,L2,763,0.5555555555555554,0.4576271186440677,12,2
720575940613304291,right,L3,174,-0.5,-0.5254237288135593,-12,-3
720575940613323762,right,L2,641,0.8333333333333333,-0.18644067796610164,5,-10
720575940613354098,right,L2,542,-0.7222222222222222,-0.4576271186440678,-13,0
720575940613372402,right,L2,653,0.666666666666667,-0.423728813559322,0,-12
720575940613377945,right,L1,58,-0.33333333333333337,0.38983050847457634,3,9
720575940613378986,right,L3,292,0.4444444444444444,0.5932203389830508,13,5
720575940613435363,right,L1,488,-0.8333333333333333,0.15254237288135597,-5,10
720575940613459314,right,L2,84,0.22222222222222232,0.38983050847457634,8,4
720575940613504882,right,L1,95,-0.5,-0.728813559322034,-15,-6
720575940613506162,right,L1,208,-0.6111111111111112,-0.728813559322034,-16,-5
720575940613506582,right,L1,24,0.11111111111111116,-0.35593220338983056,-4,-6
720575940613511141,right,L2,613,0.8888888888888888,-0.15254237288135597,6,-10
720575940613513330,right,L1,52,0.11111111111111116,-0.7627118644067796,-10,-12
720575940613513842,right,L1,362,-0.22222222222222232,-0.6949152542372881,-12,-8
720575940613515798,right,L1,243,0.05555555555555558,-0.728813559322034,-10,-11
720575940613516054,right,L1,598,-0.22222222222222232,-0.6271186440677966,-11,-7
720575940613531109,right,L2,57,-0.7222222222222222,-0.38983050847457623,-12,1
720575940613532133,right,L1,475,0.38888888888888906,-0.05084745762711862,3,-4
720575940613538223,right,L3,255,0.6111111111111112,-0.4576271186440678,-1,-12
720575940613558501,right,L2,568,0.666666666666667,-0.288135593220339,2,-10
720575940613560549,right,L2,259,0.7222222222222221,-0.18644067796610164,4,-9
720575940613580269,right,L1,163,0.9444444444444444,0.22033898305084754,12,-5
720575940613623449,right,L2,586,-0.22222222222222232,0.5932203389830508,7,11
720575940613632114,right,L1,36,-0.6666666666666667,0.2542372881355932,-2,10
720575940613646545,right,L3,190,0.2777777777777777,-0.18644067796610164,0,-5
720575940613662834,right,L1,502,-0.5555555555555556,0.2542372881355932,-1,9
720575940613675030,right,L2,301,0.5555555555555554,0.5254237288135593,13,3
720575940613680194,right,L3,344,0.16666666666666674,-0.5254237288135593,-6,-9
720575940613684205,right,L3,277,-0.8333333333333333,-0.11864406779661019,-9,6
720575940613706818,right,L2,265,0.6111111111111112,-0.05084745762711862,5,-6
720575940613711894,right,L2,713,0.666666666666667,0.5254237288135593,14,2
720575940613728674,right,L2,290,-0.5555555555555556,-0.8305084745762712,-17,-7
720575940613776365,right,L3,249,-0.22222222222222232,-0.423728813559322,-8,-4
720575940613818134,right,L3,309,0.666666666666667,0.38983050847457634,12,0
720575940613847249,right,L3,470,-0.5,-0.3220338983050848,-9,0
720575940613865586,right,L2,457,0.16666666666666674,0.5593220338983051,10,7
720575940613866098,right,L2,392,0.38888888888888906,0.22033898305084754,7,0
720575940613877151,right,L1,336,-0.05555555555555558,0.7627118644067796,11,12
720575940613894883,right,L1,222,0.3333333333333335,0.8644067796610169,16,10
720575940613905891,right,L1,296,-0.11111111111111105,-0.6271186440677966,-10,-8
720575940613906147,right,L1,241,-0.2777777777777778,-0.5932203389830508,-11,-6
720575940613909544,right,L3,247,0.38888888888888906,-0.5254237288135593,-4,-11
720575940613915567,right,L3,583,-0.38888888888888895,-0.864406779661017,-16,-9
720575940613927139,right,L1,586,-0.22222222222222232,0.5932203389830508,7,11
720575940613935400,right,L2,731,0.6111111111111112,0.2881355932203389,10,-1
720575940613977325,right,L1,570,-0.2777777777777778,0.8305084745762712,10,15
720575940613980712,right,L2,370,0.2777777777777777,0.6949152542372881,13,8
720575940614016749,right,L1,706,0.7777777777777779,-0.423728813559322,1,-13
720575940614020527,right,L3,715,-0.4444444444444444,0.3220338983050848,1,9
720575940614027951,right,L1,511,-0.6111111111111112,-0.38983050847457623,-11,0
720575940614077491,right,L1,329,0.0,0.7966101694915255,12,12
720575940614103347,right,L3,187,-0.38888888888888895,0.6949152542372881,7,14
720575940614108566,right,L2,433,0.0,-0.288135593220339,-4,-4
720575940614121699,right,L3,777,-0.6666666666666667,0.6610169491525424,4,16
720575940614123491,right,L1,127,-0.05555555555555558,0.4915254237288136,7,8
720575940614172847,right,L3,655,-0.7222222222222222,-0.05084745762711862,-7,6
